id;Code Commune;Nom Commune;Code EPCI;Nom EPCI;Code Departement;Nom Departement;Code Region;Nom Region;Geo Shape;Geo Point;X;Y
1;35216;Parthenay-de-Bretagne;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.823862223305649, 48.192293320337576]}";48.192293320337576, -1.8238622233056487;341766,7278;6798938,814
2;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.691247353008904, 48.101355912552194]}";48.101355912552194, -1.6912473530089043;351003,2555;6788257,133
3;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.698245964829212, 48.10876199370177]}";48.10876199370177, -1.6982459648292123;350532,1622;6789109,667
4;35066;Chartres-de-Bretagne;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.713383033198294, 48.05931779410833]}";48.05931779410833, -1.7133830331982942;349079,7745;6783691,911
5;35126;Guichen;200043990;CC Vallons de Haute-Bretagne Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.78269790642698, 47.952610754327104]}";47.952610754327104, -1.7826979064269801;343207,6539;6772166,402
6;35023;Bedee;243500550;CC Montfort Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.923388071684518, 48.20543896499017]}";48.20543896499017, -1.9233880716845184;334476,1816;6800853,115
7;35210;Pace;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.809714301637857, 48.165383347049655]}";48.165383347049655, -1.809714301637857;342634,0379;6795889,622
8;35120;Geveze;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.781233310446489, 48.22375642175414]}";48.22375642175414, -1.781233310446489;345140,181;6802236,592
9;35024;Betton;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.626832260059013, 48.16336161826486]}";48.16336161826486, -1.6268322600590133;356193,3121;6794853,36
10;35210;Pace;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.76129758481305, 48.144071571102266]}";48.144071571102266, -1.7612975848130499;346084,3321;6793307,455
11;35047;Bruz;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.770429292103668, 48.011115884627635]}";48.011115884627635, -1.7704292921036677;344514,3055;6778600,318
12;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.652797418777345, 48.135739210974876]}";48.135739210974876, -1.652797418777345;354085,3642;6791902,296
13;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.733664294602865, 48.10096985546438]}";48.10096985546438, -1.7336642946028649;347848,9186;6788402,628
14;35278;Saint-Gregoire;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.687429270345827, 48.15925258928115]}";48.15925258928115, -1.6874292703458271;351668,6854;6794663,08
15;35278;Saint-Gregoire;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.676643236222683, 48.1605537604342]}";48.1605537604342, -1.6766432362226826;352477,8358;6794759,904
16;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.678570657606759, 48.087139774166495]}";48.087139774166495, -1.6785706576067594;351851,659;6786624,129
17;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.733121589984267, 48.10665770780471]}";48.10665770780471, -1.7331215899842667;347927,1092;6789031,161
18;35278;Saint-Gregoire;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.699069721422799, 48.15380274728294]}";48.15380274728294, -1.699069721422799;350768,6609;6794109,906
19;35177;La Meziere;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.731408139969972, 48.194711398595146]}";48.194711398595146, -1.7314081399699723;348640,4157;6798791,641
20;35177;La Meziere;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.737386816933301, 48.194827760146]}";48.194827760146, -1.7373868169333013;348197,7405;6798831,17
21;35177;La Meziere;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.741622944788384, 48.19752275864766]}";48.19752275864766, -1.7416229447883835;347901,5148;6799149,025
22;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.652626865998807, 48.08545229733656]}";48.08545229733656, -1.6526268659988066;353768,9407;6786322,857
23;35126;Guichen;200043990;CC Vallons de Haute-Bretagne Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.813388182459058, 47.97237874879883]}";47.97237874879883, -1.8133881824590576;341054,7849;6774498,051
24;35188;Montfort-sur-Meu;243500550;CC Montfort Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.940963043033055, 48.138013382701914]}";48.138013382701914, -1.9409630430330551;332704,4972;6793455,96
25;35206;Noyal-Chatillon-sur-Seiche;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.681154569649917, 48.03712183674191]}";48.03712183674191, -1.681154569649917;351330,284;6781086,968
26;35139;Laille;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.71413775802235, 47.97978910328065]}";47.97978910328065, -1.7141377580223498;348496,3559;6774873,502
27;35146;Langouet;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.800546941321817, 48.24582593123854]}";48.24582593123854, -1.8005469413218174;343857,5262;6804771,827
28;35121;Gosne;243500774;CC Liffre-Cormier Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.495576209534126, 48.26075903177678]}";48.26075903177678, -1.495576209534126;366551,8211;6805096,957
29;35121;Gosne;243500774;CC Liffre-Cormier Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.462706826730863, 48.25117038532788]}";48.25117038532788, -1.4627068267308632;368927,0223;6803894,668
30;35146;Langouet;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.814524403056162, 48.25158434054325]}";48.25158434054325, -1.8145244030561618;342860,8489;6805473,765
31;35031;La Bouexiere;243500774;CC Liffre-Cormier Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.429056324024833, 48.1812787731765]}";48.1812787731765, -1.4290563240248333;370985,347;6795998,704
32;35334;Thorigne-Fouillard;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.600003139811228, 48.16831234087467]}";48.16831234087467, -1.600003139811228;358216,6789;6795286,144
33;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.68204079697417, 48.13012222961152]}";48.13012222961152, -1.68204079697417;351876,7992;6791407,678
34;35274;Saint-Germain-sur-Ille;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.655185891099543, 48.25166444183392]}";48.25166444183392, -1.6551858910995432;354667,0976;6804773,891
35;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.653229850066998, 48.13381575479068]}";48.13381575479068, -1.6532298500669982;354040,6627;6791690,805
36;35334;Thorigne-Fouillard;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.578335490351105, 48.16030412120773]}";48.16030412120773, -1.5783354903511053;359773,2175;6794304,087
37;35319;Saint-Thurial;243500618;CC Broceliande Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.921418959620351, 48.03788140751668]}";48.03788140751668, -1.9214189596203513;333462,3719;6782259,324
38;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.690981049067001, 48.09846417352266]}";48.09846417352266, -1.6909810490670014;351003,9635;6787935,166
39;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.673248763657853, 48.08431465320028]}";48.08431465320028, -1.6732487636578532;352228,6467;6786287,277
40;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.682641028288776, 48.099965918618025]}";48.099965918618025, -1.682641028288776;351633,6009;6788064,932
41;35266;Saint-Erblon;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.621278026929571, 48.03226768793548]}";48.03226768793548, -1.6212780269295708;355753,4331;6780285,772
42;35278;Saint-Gregoire;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.692608283917483, 48.152539161203755]}";48.152539161203755, -1.6926082839174827;351239,9639;6793941,169
43;35275;Saint-Gilles;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.835215968282521, 48.15750746960466]}";48.15750746960466, -1.8352159682825209;340688,0409;6795131,706
44;35275;Saint-Gilles;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.866235355482519, 48.14035006644696]}";48.14035006644696, -1.8662353554825193;338268,4211;6793370,176
45;35251;Saint-Aubin-d'Aubigne;243500667;CC Val d'Ille-Aubigne;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.614868249881019, 48.263724177293135]}";48.263724177293135, -1.614868249881019;357732,8261;6805936,376
46;35281;Saint-Jacques-de-la-Lande;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.698748529477101, 48.08862580178439]}";48.08862580178439, -1.6987485294771005;350361,7449;6786878,133
47;35188;Montfort-sur-Meu;243500550;CC Montfort Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.966548483020453, 48.13910650811797]}";48.13910650811797, -1.9665484830204527;330812,695;6793696,52
48;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.694689463500561, 48.10493660480724]}";48.10493660480724, -1.6946894635005607;350771,132;6788669,569
49;35188;Montfort-sur-Meu;243500550;CC Montfort Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.96924722607411, 48.14015478275131]}";48.14015478275131, -1.96924722607411;330619,6758;6793825,408
50;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.66295785803535, 48.10313079615238]}";48.10313079615238, -1.6629578580353497;353116,9872;6788329,374
51;35188;Montfort-sur-Meu;243500550;CC Montfort Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.95298543323153, 48.12925243070835]}";48.12925243070835, -1.9529854332315304;331750,9308;6792540,245
52;35206;Noyal-Chatillon-sur-Seiche;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.702817081587621, 48.05235598649088]}";48.05235598649088, -1.7028170815876214;349819,4492;6782872,741
53;35220;Pire-Chance;243500659;CC Pays de Chateaugiron Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.412729027319731, 48.02796239302512]}";48.02796239302512, -1.4127290273197308;371245,309;6778919,394
54;35206;Noyal-Chatillon-sur-Seiche;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.662004735394579, 48.04762054258346]}";48.04762054258346, -1.662004735394579;352823,8145;6782167,219
55;35206;Noyal-Chatillon-sur-Seiche;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.676084665629013, 48.03383236715245]}";48.03383236715245, -1.6760846656290127;351685,833;6780699,693
56;35206;Noyal-Chatillon-sur-Seiche;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.664123479847508, 48.04351613386907]}";48.04351613386907, -1.664123479847508;352639,2913;6781721,228
57;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.662623325736741, 48.12946228946844]}";48.12946228946844, -1.662623325736741;353314,534;6791249,037
58;35051;Cesson-Sevigne;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.61747659445965, 48.101678944540446]}";48.101678944540446, -1.61747659445965;356487,0868;6787969,48
59;35066;Chartres-de-Bretagne;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.712516140643417, 48.05083311061881]}";48.05083311061881, -1.7125161406434168;349088,0021;6782746,868
60;35051;Cesson-Sevigne;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.561387534395778, 48.111812032182016]}";48.111812032182016, -1.5613875343957784;360720,1237;6788851,164
61;35133;Iffendic;243500550;CC Montfort Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.967478544573875, 48.099788792542526]}";48.099788792542526, -1.967478544573875;330468,9549;6789340,105
62;35051;Cesson-Sevigne;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.622054171587923, 48.132342465906724]}";48.132342465906724, -1.6220541715879229;356346,2836;6791391,222
63;35327;Servon-sur-Vilaine;243500659;CC Pays de Chateaugiron Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.441834754585074, 48.11748993981126]}";48.11748993981126, -1.4418347545850743;369638,5289;6788974,193
64;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.698485588305846, 48.09760449793099]}";48.09760449793099, -1.6984855883058456;350440,6238;6787872,995
65;35002;Amanlis;243500634;CC Roche aux Fees Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.495692500829132, 47.9917146722946]}";47.9917146722946, -1.4956925008291322;364841,823;6775246,627
66;35088;Corps-Nuds;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.570227936517347, 47.95896894722023]}";47.95896894722023, -1.5702279365173475;359080,8045;6771932,989
67;35210;Pace;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.749201726295406, 48.14599482087109]}";48.14599482087109, -1.749201726295406;346995,2003;6793466,659
68;35066;Chartres-de-Bretagne;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.708033099909928, 48.06424918271857]}";48.06424918271857, -1.7080330999099276;349510,2696;6784215,183
69;35051;Cesson-Sevigne;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.624944251702881, 48.10331750649529]}";48.10331750649529, -1.6249442517028807;355942,8316;6788183,773
70;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.628567033860482, 48.1261684866796]}";48.1261684866796, -1.6285670338604823;355822,4053;6790734,642
71;35238;Rennes;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.647415893364467, 48.10759777015874]}";48.10759777015874, -1.647415893364467;354301,035;6788756,766
72;35051;Cesson-Sevigne;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.613084139130438, 48.10276584506201]}";48.10276584506201, -1.6130841391304376;356820,5399;6788070,961
73;35206;Noyal-Chatillon-sur-Seiche;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.660648104547605, 48.03188788707293]}";48.03188788707293, -1.6606481045476047;352821,594;6780416,009
74;35051;Cesson-Sevigne;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.619858997618527, 48.13347712577834]}";48.13347712577834, -1.6198589976185271;356516,6837;6791507,552
75;35032;Bourgbarre;243500139;Rennes Metropole;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.60046165800297, 48.00879670365845]}";48.00879670365845, -1.6004616580029696;357150,4494;6777591,47
76;35207;Noyal-sur-Vilaine;243500659;CC Pays de Chateaugiron Communaute;35;Ille-et-Vilaine;53;Bretagne;"{""type"": ""Point"", ""coordinates"": [-1.507301699029742, 48.10623022691837]}";48.10623022691837, -1.507301699029742;364703,2887;6788000,853
